12345701|69662469243583075|492546937|0
12345701|66711492690491914|0|2086911977
12345701|69673820631382548|481130532|0
12345701|69657208849218318|0|2086914002
12345701|69657208849218318|0|2086914977
12345701|69130763740691207|0|2086918152
12345701|69675885431666726|496131517|0
12345701|69599131827485610|0|2086920592
12345701|68516020032158482|0|2086924912
12345701|69223901507401783|491425427|0
12345701|68468900830951796|491415562|0
12345701|69674296588417583|494210912|0
12345701|69681301611920236|491441177|0
12345701|69622235592177784|0|2086930172
12345701|69677972714469878|489679497|0
12345701|65987119031564820|491423157|0
12345701|65987119031564820|0|2086931667
12345701|69135102451431909|0|2086924227
12345701|69135102451431909|491423037|0
12345701|69596228606802447|0|2086942572
12345701|69688274080282673|491165747|0
12345701|69681920226670646|0|2086935062
12345701|69658576944150635|0|2086940897
12345701|69684172309969321|0|2086942352
12345701|69684172309969321|0|2086942412
12345701|69644662424517489|0|2086935777
12345701|69144030817073993|0|2086941862
12345701|69653120525842663|0|2086948832
12345701|69687255027989277|0|2086949167
12345701|69663708066921353|0|2086944617
12345701|69664271334685565|492562372|0
12345701|69674992818764588|0|2086953752
12345701|69689390605056156|0|2086957727
12345701|69673743879813733|0|2086957587
12345701|69685876916009633|481132477|0
12345701|69140247071471870|0|2086959032
12345701|68436029354326847|0|2086963002
12345701|68436029354326847|0|2086963367
12345701|69329879509809559|0|2086946802
12345701|69696451079354721|493589392|0
12345701|69610754372843590|0|2086956277
12345701|69610754372843590|0|2086956072
12345701|69610754372843590|0|2086956757
12345701|69610754372843590|0|2086957607
12345701|69610754372843590|0|2086957742
12345701|69610754372843590|0|2086958187
12345701|69610754372843590|0|2086958207
12345701|69610754372843590|0|2086959047
12345701|67341371543959813|0|2086958517
12345701|69670951885781037|0|2086914512
12345701|69148888983976306|0|2086956217
12345701|69680472378096423|0|2086954577
12345701|69698574881962613|0|2086962407
12345701|69269087612615393|0|2086961907
12345701|69071148031195488|0|2086965567
12345701|69700414885378898|0|2086970942
12345701|69700414885378898|0|2086970947
12345701|69666160982931762|499720142|0
12345701|69669648795220749|0|2086912482
12345701|69700749768047451|0|2086965897
12345701|69700749768047451|0|2086967957
12345701|69700749768047451|0|2086969547
12345701|69051585741765274|0|2086970097
12345701|69612293216844026|484684607|0
12345701|69704183442356747|498159412|0
12345701|69686741887400687|0|2086977732
12345701|69077330697435242|491406367|0
12345701|69077330697435242|0|2086979132
12345701|69704491428002344|494210912|0
12345701|69673920074136090|0|2086919582
12345701|69040820557232380|480600961|0
12345701|69621650417563747|0|2086975837
12345701|69621650417563747|0|2086977357
12345701|69657635529472915|492570437|0
12345701|69660905255778654|480619481|0
12345701|69675885431666726|0|2086924512
12345701|69599131827485610|0|2086919227
12345701|68449174244341807|0|2086993772
12345701|69650456223202062|0|2086993347
12345701|69718593644837612|0|2086998587
12345701|69718593644837612|0|2086998592
12345701|69697702452050202|0|2086998252
12345701|68516020032158482|0|2086926197
12345701|69676675871324244|489679497|0
12345701|69619590710213394|491213387|0
12345701|69707755021187145|0|2086993332
12345701|69675719848933500|0|2086993512
12345701|69083445169535948|0|2086990047
12345701|69083445169535948|0|2086991372
12345701|69660744989325653|491409632|0
12345701|69674296588417583|0|2086933077
12345701|69324951844338359|0|2086920322
12345701|67986241636842245|0|2086933417
12345701|69192756869773926|491408722|0
12345701|69086780153969130|492555107|0
12345701|69689300389771481|0|2086997567
12345701|69622235592177784|0|2086929482
12345701|69622235592177784|0|2086929902
12345701|69608909723188061|0|2086928582
12345701|69678401761360487|0|2086929252
12345701|69637416317663340|0|2087009277
12345701|69361148979362527|0|2087005732
12345701|69271024736188489|0|2087009857
12345701|64643972638751033|491408567|0
12345701|69092725024143949|0|2087005582
12345701|69678401761360487|489751582|0
12345701|69276366415117284|491407497|0
12345701|69201683109951876|0|2087014007
12345701|69201683109951876|480481748|0
12345701|69363274416700402|0|2087014762
12345701|69363274416700402|0|2087015417
12345701|68459836057106830|0|2087015147
12345701|69095587876747380|0|2087019267
12345701|69608909723188061|0|2086929117
12345701|69682507431327894|0|2086937027
12345701|69682507431327894|0|2086939097
12345701|69729916909829055|0|2087024837
12345701|69726645093710086|0|2087024702
12345701|69726645093710086|0|2087025917
12345701|69728082523634373|0|2087022917
12345701|69646569740220718|0|2087009442
12345701|69269229983021873|0|2087022652
12345701|69639528611100869|0|2087012817
12345701|69639528611100869|491407002|0
12345701|69639528611100869|0|2087014862
12345701|69639528611100869|0|2087015352
12345701|69639528611100869|0|2087017302
12345701|69640540640033223|491408537|0
12345701|69729852874341357|492566257|0
12345701|69728479993707300|0|2087034522
12345701|69384358202489536|491409442|0
12345701|69653935630104856|0|2087024877
12345701|69670197719514096|500474827|0
12345701|69733322304043541|0|2087032047
12345701|69663189706521296|0|2087030857
12345701|69649342036752980|0|2087031067
12345701|69391451718465615|0|2087036997
12345701|69658135613193175|0|2087032187
12345701|69004439034312863|0|2087027417
12345701|69302266994145363|492539722|0
12345701|69641846573283933|0|2087027532
12345701|69106157233420708|0|2087022797
12345701|69106157233420708|0|2087023357
12345701|69106157233420708|0|2087030157
12345701|69734997557296046|0|2087038432
12345701|69385670712409020|0|2087036462
12345701|69101910707190211|491406792|0
12345701|69101910707190211|0|2087030597
12345701|69101910707190211|0|2087031777
12345701|69729463618812685|0|2087032252
12345701|69645634545694845|0|2087042627
12345701|69608909723188061|0|2086929792
12345701|69659068209346618|491328392|0
12345701|69735449944439760|495657257|0
12345701|69608909723188061|0|2086930032
12345701|69732875463866768|0|2087031652
12345701|69732875463866768|0|2087034192
12345701|69633840348445588|491410167|0
12345701|69659695436052574|0|2087022912
12345701|69734955386715049|0|2087038922
12345701|69685642863360659|0|2087036907
12345701|69653127546059064|491409847|0
12345701|69733445904939549|492539722|0
12345701|69269672087829321|0|2087040867
12345701|69735383610473421|0|2087041617
12345701|67182369539405980|0|2087046407
12345701|69741244996171847|500747962|0
12345701|69673600554154586|0|2086919182
12345701|69725962034526523|480482353|0
12345701|67134125391264309|493281442|0
12345701|69650043431336780|0|2087019137
12345701|69650043431336780|0|2087041007
12345701|69630114710731407|0|2087036917
12345701|69630114710731407|0|2087037527
12345701|69681370543208464|0|2086940757
12345701|69730547858978923|0|2087036837
12345701|69650641542232851|0|2087041147
12345701|69650641542232851|0|2087041727
12345701|69650641542232851|0|2087041852
12345701|69650641542232851|0|2087042032
12345701|69650641542232851|0|2087042077
12345701|69651609915799569|0|2087044962
12345701|69673159395162498|492553612|0
12345701|69673159395162498|0|2087042142
12345701|69660805676710231|492548742|0
12345701|69738753761000036|495657257|0
12345701|69738753761000036|0|2087044932
12345701|69329321951541574|0|2086938432
12345701|69730157880982483|491408612|0
12345701|69737301893233003|0|2087050382
12345701|69738175671613948|0|2087050277
12345701|68663939506944071|491420022|0
12345701|69734994131598253|0|2087048247
12345701|69646153463937181|0|2087050622
12345701|69646153463937181|0|2087051192
12345701|69658576944150635|0|2086940197
12345701|69658576944150635|0|2086941127
12345701|69689306739947739|491205172|0
12345701|69689052710878167|0|2086951752
12345701|69696669326817517|493589392|0
12345701|69157558924917249|491443837|0
12345701|69610958577776717|491423227|0
12345701|69603165989812539|0|2086944507
12345701|69603165989812539|0|2086945557
12345701|68514073671678466|0|2086947732
12345701|69329879509809559|492571247|0
12345701|69684921375963596|500747962|0
12345701|69606950981122703|496260912|0
12345701|69695948031310034|0|2086958272
12345701|69610754372843590|0|2086956107
12345701|69610754372843590|0|2086956372
12345701|69610754372843590|0|2086957262
12345701|69610754372843590|0|2086958132
12345701|69610754372843590|0|2086958592
12345701|69695006188813182|492571247|0
12345701|69698574881962613|0|2086962647
12345701|69269087612615393|0|2086961857
12345701|69665751545460831|489317517|0
12345701|69325624670468869|0|2086955402
12345701|66711492690491914|0|2086910912
12345701|69665414398916753|0|2086911552
12345701|69672418737699226|481117287|0
12345701|69673529295026572|481130532|0
12345701|69657208849218318|0|2086914257
12345701|69657208849218318|0|2086914827
12345701|69610200802311114|0|2086962347
12345701|69699482823998015|0|2086965762
12345701|69669071668427455|0|2086922902
12345701|69246415248866179|0|2086914072
12345701|69246415248866179|0|2086921287
12345701|69700749768047451|0|2086966307
12345701|69674914881256114|481014047|0
12345701|69674296588417583|0|2086932967
12345701|69700749768047451|0|2086971127
12345701|69051585741765274|0|2086970302
12345701|69677760394607080|0|2086933062
12345701|69340790822845292|0|2086929427
12345701|69678401761360487|0|2086928607
12345701|69678401761360487|0|2086934427
12345701|69612293216844026|0|2086962747
12345701|69608909723188061|0|2086928382
12345701|69608909723188061|0|2086928232
12345701|69608909723188061|0|2086928707
12345701|69608909723188061|0|2086928862
12345701|65987119031564820|491424067|0
12345701|69676629020948560|0|2086937902
12345701|69685283244784108|0|2086945282
12345701|69699602471762497|0|2086975787
12345701|69696251414755669|0|2086958837
12345701|69607562568317715|0|2086936667
12345701|69658576944150635|0|2086940192
12345701|69684172309969321|496131517|0
12345701|69666033207654615|493359942|0
12345701|69681844074887219|494210912|0
12345701|67244515662019493|0|2086954862
12345701|67244515662019493|0|2086946852
12345701|69688193002289196|491165747|0
12345701|68418060703283626|0|2086941207
12345701|69690292462205209|0|2086948527
12345701|69664271334685565|0|2086947707
12345701|69684052011039138|489751582|0
12345701|69684052011039138|489572222|0
12345701|69694416376347580|493672322|0
12345701|69329879509809559|491423292|0
12345701|69245418651826936|480745342|0
12345701|69245418651826936|0|2086953267
12345701|69707267324296110|0|2086977492
12345701|69610754372843590|0|2086956587
12345701|67341371543959813|0|2086959787
12345701|69703562658101532|489644087|0
12345701|69684133739149735|0|2086959532
12345701|68460353384659532|492342537|0
12345701|69666599331739999|499720137|0
12345701|69148888983976306|0|2086951667
12345701|69610754372843590|0|2086956272
12345701|69707951785425854|0|2086984937
12345701|69619054247197451|0|2086962767
12345701|69610200802311114|0|2086962097
12345701|69343782898809251|491231547|0
12345701|69699482823998015|0|2086965857
12345701|69696941359937919|0|2086970797
12345701|69697969835784709|496260912|0
12345701|69608038789593774|489572222|0
12345701|69619054247197451|0|2086965587
12345701|69610787493166040|0|2086967517
